country,state,name,overall,foundation,extinct,stadium_name,stadium_size,coord_lat,coord_long,pattern,color_primary,color_secondary,color_third,color_short,color_socks,rivals
Morocco,,FUS Rabat,67.2,1946,-1,Stade Belvédère,15000,34.0100016,-6.84037124,Patterns.stripes2,Colors.white,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Morocco,,Hassania Agadir,64.5,1946,-1,Stade Adrar,45480,30.4281448,-9.540574,Patterns.stripes3,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Morocco,,IR Tanger,60.8,1983,-1,Estádio Ibn Batouta,45000,35.74091688,-5.8579187,Patterns.stripes3,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Morocco,,Kawkab Marrakech,65.1,1947,-1,Stade de Marrakech,45240,31.7071404,-7.9804646,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Morocco,,KAC Kenitra,56.2,1938,-1,Municipal de Kenitra,15000,34.2527053,-6.5714618,Patterns.horStripes4,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Morocco,,Olympique Khouribga,61.2,1923,-1,Complexe OCP,10000,32.8781274,-6.907258,Patterns.stripes3,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Morocco,,Maghreb de Fès,68.4,1946,-1,Complexe Sportif de Fès,45000,34.0028129,-4.96905145,Patterns.solid,Colors.yellow,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Morocco,,CODM de Meknès,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Morocco,,Olympique Casablanca,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Morocco,,Oued Zem,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Morocco,,Racing de Casablanca,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Morocco,,Olympique Safi,65.0,1921,-1,Stade El Massira,7000,0,0,Patterns.stripes2,Colors.darkblue,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Morocco,,Renaissance de Settat,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Morocco,,Sidi Kacem,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Morocco,,JS Soualem,60.7,1984,-1,Stade Errazi a Berrechid,2000,0,0,Patterns.solid,Colors.black,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Morocco,,Union de Touarga,63.6,1969,-1,Estádio Barid,0,0,0,Patterns.solid,Colors.yellow,Colors.green,Colors.transparent,Colors.secondary,Colors.primary,[]
Morocco,,Moghreb de Tétouan,63.6,1922,-1,Stade Saniat Rmel,10000,35.572856,-5.3487861,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Morocco,,Mouloudia Oujda,61.5,1946,-1,Estádio Honneur,19000,34.6596594,-1.9345373,Patterns.solid,Colors.white,Colors.green,Colors.transparent,Colors.secondary,Colors.primary,[]
Morocco,,Youssoufia Berrechid,61.0,1927,-1,Stade Municipal de Berrechid,5000,33.28131642168484,-7.594186807396788,Patterns.stripes2,Colors.darkgreen,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Morocco,,Zemamra,57.5,1977,-1,Stade Ahmed Choukri,1000,32.62768640946113,-8.708503471296085,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,USM Annaba,54.8,1983,-1,19 May Stadium,56000,0,0,Patterns.solid,Colors.white,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,ASAM Aïn M'lila,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,ASO Chlef,58.6,1947,-1,Boumezrag Mohamed,30000,0,0,Patterns.sleeves,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,ASM Oran,53.6,1935,-1,Habib Bouakeul Stadium,20000,0,0,Patterns.solid,Colors.white,Colors.green,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,JSM Béjaïa,59.5,1936,-1,Stade de l'Unité maghrébine,17500,0,0,Patterns.solid,Colors.red,Colors.green,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,CR Belouizdad,66.5,1955,-1,Stade du 20-Août-1955,10000,36.7456313,3.0786813,Patterns.solid,Colors.white,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,CA Bordj Bou Arreridj,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,ES Collo,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,ES Guelma,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,USM Bel-Abbès,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,USM Blida,50.9,1932,-1,Brakni Brothers Stadium,10000,0,0,Patterns.stripes3,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,US Chaouia,50.8,1936,-1,Hassouna Zerdani Stadium,5000,0,0,Patterns.solid,Colors.yellow,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,CA Batna,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,CS Constantine,68.8,1898,-1,Estádio Chahid Hamlaoui,45000,36.34939895522609,6.626016696362104,Patterns.solid,Colors.green,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,ESM Guelma,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,Chelghoum Laïd,55.3,1945,-1,11 December 1961 Stadium,10000,0,0,Patterns.solid,Colors.white,Colors.green,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,ES Sétif,70.4,1958,-1,Estádio 8 de Maio,25000,36.18707773,5.3937329179,Patterns.solid,Colors.black,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,ES Ben Aknoun,57.0,1935,-1,El Mokrani Stadium,300,36.75731838024761,3.004588858382462,Patterns.solid,Colors.black,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,MC El Bayadh,63.7,1936,-1,Zakaria Medjdoub Stadium,15000,33.67815057005992,1.0208768025862207,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,MO Constantine,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,JS Kawkabi,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,USM El Harrach,59.6,1935,-1,1 November 1954 Stadium,5000,0,0,Patterns.solid,Colors.yellow,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,NA Hussein Dey,57.8,1955,-1,Stade du 20 Août 1955,10000,0,0,Patterns.solid,Colors.yellow,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,JS Bordj Ménaïel,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,JS Kabylie,66.2,1946,-1,Stade 1er Novembre,22000,36.706899,4.0560295,Patterns.solid,Colors.yellow,Colors.green,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,RC Kouba,51.8,1945,-1,Mohamed Benhaddad Stadium,10000,0,0,Patterns.stripes3,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,GCR Mascara,49.6,1925,-1,The African Unity Stadium,22000,0,0,Patterns.solid,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,MC Alger,69.2,1921,-1,Estádio 5 de Julho de 1962,76000,36.75986425,2.99499536,Patterns.horStripes2,Colors.green,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,MC Oran,65.7,1917,-1,Estádio Ahmed Zabana,40000,35.683435418,-0.63621669,Patterns.horStripes2,Colors.white,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,NC Magra,61.6,1998,-1,Boucheligue Brothers Stadium,5000,35.6172981349207,5.100855434945542,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,Paradou AC,56.6,1994,-1,Omar Benrabah Stadium,11000,0,0,Patterns.solid,Colors.yellow,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,MC Saïda,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,MO Béjaïa,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,Olympique de Médéa,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,JS Saoura,62.5,2008,-1,20 August Stadium,20000,31.605840504714013,-2.2181224901078265,Patterns.solid,Colors.yellow,Colors.green,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,RC Arbaâ,60.8,1941,-1,Ismaïl Makhlouf Stadium,5000,0,0,Patterns.solid,Colors.white,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,RC Relizane,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,USM Alger,69.5,1937,-1,Omar Hamadi Stadium,15000,36.80114535,3.04854982,Patterns.solid,Colors.red,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,USM Khenchela,66.0,1943,-1,Amar Hamam Stadium,5000,35.42853106473063,7.146472832472356,Patterns.stripes3,Colors.black,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,ESM Bel-Abbès,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,US Biskra,64.7,1934,-1,February 18,35000,34.84317597387537,5.754034993278407,Patterns.solid,Colors.green,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Algeria,,Widad de Tlemcen,61.0,1962,-1,Stade Akid Lotfi,18000,34.8774551632351,-1.3011559865415296,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Libya,,Al Ahly Tripoli,66.2,1950,-1,Tripoli Stadium,65000,32.8599,13.1358,Patterns.solid,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Libya,,Al Dhahra,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Libya,,Al Madina,55.0,1953,-1,Tripoli Stadium,88000,0,0,Patterns.stripes3,Colors.black,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Libya,,Al Mahala,59.5,1977,-1,GMR Stadium,3000,0,0,Patterns.solid,Colors.orange,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Libya,,Al Nasr-LIB,58.0,1954,-1,Martyrs of bnina Stadium,10550,32.08009987446708,20.261526559330758,Patterns.solid,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Libya,,Al Ittihad-LIB,64.8,1944,-1,Tripoli Stadium,65000,32.85989333,13.135868,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Libya,,Al Shat,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Libya,,Al Tahaddi,62.8,1954,-1,28 de Março,55000,32.101443438,20.072298,Patterns.solid,Colors.black,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Libya,,Al Ahly Benghazi,65.3,1950,-1,28 de Março,65000,32.1022578,20.072776,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Tunisia,,Ben Guerdane,64.1,1936,-1,Stade du 7 Mars,10000,0,0,Patterns.stripes3,Colors.yellow,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Tunisia,,Bizertin,63.4,1928,-1,Stade 15 Octobre,20000,37.27906354,9.8657169,Patterns.solid,Colors.yellow,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Tunisia,,Club Africain,69.6,1920,-1,Olympique d'El Menzah,45000,36.839919,10.185206,Patterns.solid,Colors.white,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Tunisia,,Espérance de Tunis,72.2,1919,-1,Estadio Olímpico de Radès,60500,36.7477777,10.2727777,Patterns.solid,Colors.red,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Tunisia,,Étoile du Sahel,70.8,1925,-1,Estádio Olímpico de Sousse,28000,35.82355464,10.6134521,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Tunisia,,Gafsa,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Tunisia,,Hammamlif,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Tunisia,,JS Kairouan,58.5,1942,-1,Stade Hamda Laouani,5000,0,0,Patterns.stripes4,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Tunisia,,Marsa Tunisia,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Tunisia,,Étoile Sportive de Métlaoui,53.0,1950,-1,Métlaoui Municipal Stadium,5000,0,0,Patterns.stripes3,Colors.red,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Tunisia,,US Monastir,65.5,1923,-1,Stade Mustapha Ben Jannet,22000,0,0,Patterns.solid,Colors.lightblue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Tunisia,,Olympique Béja,62.5,1929,-1,Stade Municipal,15000,0,0,Patterns.solid,Colors.white,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Tunisia,,Avenir de Rejiche,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Tunisia,,Sfax Railway Sports,51.0,1920,-1,Stade Ameur El-Gargouri,4000,0,0,Patterns.horStripes3,Colors.yellow,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Tunisia,,Sidi Bouzid,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Tunisia,,Stade Tunisien,62.9,1948,-1,Hedi Ennaifer,11000,36.81442945,10.12487585,Patterns.stripes2,Colors.green,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Tunisia,,Sfaxien,67.9,1928,-1,Estádio Taïeb Mehiri,11000,34.73365186,10.74661154,Patterns.solid,Colors.black,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Tunisia,,Tataouine,61.7,1996,-1,Stade Nejib Khattab,0,0,0,Patterns.stripes2,Colors.darkblue,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Tunisia,,CO Transports,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Tunisia,,Zarzis,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
South Africa,,AmaZulu FC,65.6,1932,-1,Moses Mabhida Stadium,52000,-29.828736,31.030474,Patterns.solid,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
South Africa,,Baroka,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
South Africa,,Black Leopards,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
South Africa,,Bloemfontein Celtic,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
South Africa,,Bush Bucks,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
South Africa,,Cape Town City,67.4,1962,-1,Cape Town Stadium,55000,-33.9034463,18.411186156,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
South Africa,,Cape Town Spurs,56.0,1970,-1,Athlone Stadium,34000,0,0,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
South Africa,,Chippa United,50.0,2010,-1,Nelson Mandela Bay Stadium,46000,0,0,Patterns.sleeves,Colors.lightblue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
South Africa,,Free State Stars,58.3,1977,-1,Goble Park,20000,0,0,Patterns.oneHorStripe,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
South Africa,,Golden Arrows,69.1,1996,-1,Kings Park Stadium,52000,-29.82495,31.029732,Patterns.solid,Colors.green,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
South Africa,,Jomo Cosmos,56.0,1983,-1,Johannesburg Stadium,37500,0,0,Patterns.solid,Colors.red,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
South Africa,,Kaizer Chiefs,69.5,1970,-1,Soccer City,78000,-26.23449118,27.98311136,Patterns.solid,Colors.orange,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
South Africa,,Maritzburg United,64.8,1979,-1,Harry Gwala Stadium,12000,-29.6175844,30.3856279,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
South Africa,,Mamelodi Sundowns,71.8,1960,-1,Loftus Versfeld,51762,-25.75319343,28.22302862,Patterns.solid,Colors.yellow,Colors.green,Colors.transparent,Colors.secondary,Colors.primary,[]
South Africa,,Manning Rangers,50.0,1928,-1,Chatsworth Stadium,35000,0,0,Patterns.solid,Colors.yellow,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
South Africa,,Marumo Gallants,58.4,2021,-1,Peter Mokaba Stadium,46000,0,0,Patterns.solid,Colors.darkgreen,Colors.darkblue,Colors.transparent,Colors.secondary,Colors.primary,[]
South Africa,,Moroka Swallows,71.8,1947,-1,Volkswagen Dobsonville,24000,-26.226719,27.8639952,Patterns.sleeves,Colors.grena,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
South Africa,,Orlando Pirates,69.8,1937,-1,Orlando Stadium,40000,-26.23098107,27.9229158,Patterns.solid,Colors.black,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
South Africa,,Richards Bay,61.8,2017,-1,,0,0,0,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
South Africa,,Royal AM,65.3,2020,-1,Chatsworth Stadium,22000,-29.910352,30.8774252,Patterns.oneVertStripe,Colors.black,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
South Africa,,Santos FC,56.0,1982,-1,Athlone Stadium,30000,-33.96167145535354,18.517257337294414,Patterns.solid,Colors.yellow,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
South Africa,,Sekhukhune United,61.8,0,-1,Makhulong Stadium,10000,0,0,Patterns.solid,Colors.grena,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
South Africa,,Stellenbosch,63.5,2016,-1,Danie Craven Stadium,16000,-33.940025,18.8734315,Patterns.solid,Colors.grena,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
South Africa,,Supersport United,66.5,1994,-1,Super Stadium,28900,-25.7757792,28.0729553,Patterns.solid,Colors.blue,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
South Africa,,TS Galaxy,63.8,2015,-1,Mbombela Stadium,40929,0,0,Patterns.solid,Colors.red,Colors.cyanAccent,Colors.transparent,Colors.secondary,Colors.primary,[]
South Africa,,Bidvest Wits,63.0,1921,2020,Bidvest Stadium,5000,0,0,Patterns.solid,Colors.white,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
South Africa,,Platinum Stars,50.0,1998,2018,Royal Bafokeng Stadium,44530,0,0,Patterns.solid,Colors.lightgreen,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Angola,,1º de Agosto,67.6,1977,-1,Estádio Nacional 11 de Novembro,48500,-8.96985911,13.2837,Patterns.stripes2,Colors.red,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Angola,,Atlético Sport Aviação,62.1,1953,-1,Estádio da Cidadela,60000,-8.82740657,13.255665,Patterns.sleeves,Colors.orange,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Angola,,Recreativo da Caála,57.5,1944,-1,Estádio Mártires da Canhala,11000,0,0,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Angola,,Cuando Cubango,54.2,2009,-1,Estádio dos Eucaliptos,4000,0,0,Patterns.solid,Colors.vinho,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Angola,,Desportivo da Huíla,57.8,1998,-1,Estádio do Ferroviário da Huíla,30000,0,0,Patterns.solid,Colors.red,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Angola,,Interclube,63.2,1976,-1,Estádio 22 de Junho,10000,-8.8690929,13.2090373,Patterns.stripes3,Colors.darkblue,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Angola,,Kabuscorp,63.7,1994,-1,Estádio dos Coqueiros,12000,-8.8142235,13.2258846,Patterns.sleeves,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Angola,,Recreativo do Libolo,62.5,1942,-1,Estádio Municipal de Calulo,10000,-10.0065429,14.9053024,Patterns.solid,Colors.blue,Colors.lightblue,Colors.transparent,Colors.secondary,Colors.primary,[]
Angola,,Académica do Lobito,59.2,1970,-1,Estádio do Buraco,3000,-12.39278911,13.553756,Patterns.solid,Colors.black,Colors.yellow,Colors.transparent,Colors.secondary,Colors.primary,[]
Angola,,Lunda Sul,56.1,2020,-1,Estádio das Mangueiras,12000,0,0,Patterns.solid,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Angola,,1º de Maio,60.4,1981,-1,Edelfride Palhares da Costa,6000,-12.5937217,13.39020088,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Angola,,Bravos do Maquis,56.5,1983,-1,Estádio Mundunduleno,4300,0,0,Patterns.stripes2,Colors.blue,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Angola,,Petro de Huambo,51.0,1980,-1,Estádio dos Kuricutelas,17000,0,0,Patterns.stripes2,Colors.black,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Angola,,Petro de Luanda,68.4,1980,-1,Estádio Nacional 11 de Novembro,48500,-8.9699,13.28365,Patterns.solid,Colors.yellow,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
Angola,,Sagrada Esperança,63.8,1976,-1,Estádio Sagrada Esperança,8200,-7.3883419,20.8334375,Patterns.solid,Colors.white,Colors.green,Colors.transparent,Colors.secondary,Colors.primary,[]
Angola,,Progresso do Sambizanga,54.2,1975,-1,Estádio da Cidadela,60000,0,0,Patterns.horStripes3,Colors.yellow,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Angola,,Sporting Cabinda,60.2,1975,-1,Estádio Nacional do Chiazi,20000,-5.5079227,12.240064,Patterns.horStripes3,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Angola,,Sporting de Benguela,52.1,1915,-1,Estádio do Arregaça,2000,0,0,Patterns.horStripes3,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Angola,,Wiliete,53.7,2018,-1,Estádio de Ombaka,35000,0,0,Patterns.solid,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Benin,,ASPAC,50.0,1968,-1,Stade Charles de Gaulle,15000,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Benin,,Buffles du Borgou,50.0,1976,-1,Stade Municipal de Parakou,8000,0,0,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Benin,,Dragons FC de l'Ouémé,50.0,0,-1,Stade Charles de Gaulle,15000,0,0,Patterns.solid,Colors.green,Colors.black,Colors.transparent,Colors.secondary,Colors.primary,[]
Benin,,Mogas 90,50.0,0,-1,Stade Charles de Gaulle,15000,0,0,Patterns.solid,Colors.green,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Benin,,AS Porto-Novo,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Benin,,Requins de l'Atlantique,50.0,0,-1,Stade René Pleven d'Akpakpa,15000,0,0,Patterns.solid,Colors.white,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Botswana,,Botswana Defence Force XI,50.0,1978,-1,SSKB Stadium,5000,0,0,Patterns.solid,Colors.green,Colors.red,Colors.transparent,Colors.secondary,Colors.primary,[]
Botswana,,ECCO City Greens,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Botswana,,Gaborone United,50.0,1967,-1,Botswana National Stadium,22000,-24.6567388,25.9327138,Patterns.solid,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Botswana,,Jwaneng Galaxy,50.0,2014,-1,Galaxy Stadium,2000,0,0,Patterns.sleeves,Colors.red,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Botswana,,Lobatse Club Stores Gunners,50.0,0,-1,,0,0,0,Patterns.solid,Colors.neutral1,Colors.neutral2,Colors.transparent,Colors.secondary,Colors.primary,[]
Botswana,,Mochudi Centre Chiefs,50.0,1972,-1,Botswana National Stadium,22000,-24.6567,25.9323,Patterns.stripes2,Colors.black,Colors.white,Colors.transparent,Colors.secondary,Colors.primary,[]
Botswana,,Mogoditshane Fighters,50.0,1925,-1,Molepolole Stadium,6600,0,0,Patterns.solid,Colors.yellow,Colors.blue,Colors.transparent,Colors.secondary,Colors.primary,[]
